lat,lon,hour,dayofweek,is_weekend,is_off_hours,km_travelled,km_per_hour,country_changed,resource_changed,device_changed,is_new_device_for_user,is_untrusted_device,mfa_false,result_failure,role_contractor,role_employee,action_login,action_logout,country_IN,country_SG,country_UK,country_US,resource_email,resource_finance_app,resource_hr_portal,resource_vpn,is_anomaly,anomaly_score,pred_is_anomaly
19.07,72.87,5,6,1,1,3904.344923406237,12405.6855465688,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-0.043493698942764,0
52.52,13.4,5,6,1,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.1178270288169313,0
1.35,103.82,5,6,1,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.05749823005093013,0
51.5,-0.12,5,6,1,1,10847.683830031903,16428.97004127676,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.024639513420431913,0
1.35,103.82,5,6,1,1,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.07212253769631038,0
19.07,72.87,6,6,1,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-0.09974596642681649,0
51.5,-0.12,6,6,1,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.09531161832395985,0
1.35,103.82,6,6,1,0,10847.683830031903,20000.0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,-0.06137548650443059,0
51.5,-0.12,7,6,1,0,10847.683830031903,17180.669506429767,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.06199297339082177,0
1.35,103.82,7,6,1,0,10847.683830031903,20000.0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.04445823136328042,0
51.5,-0.12,7,6,1,0,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.1046822457409029,0
52.52,13.4,7,6,1,0,930.8785347807836,1608.8155185841674,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.07095044999484568,0
19.07,72.87,7,6,1,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,-0.09735537487928453,0
52.52,13.4,8,6,1,0,6286.49014548584,20000.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.10422387887367118,0
37.77,-122.41,8,6,1,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-0.08624010257924852,0
19.07,72.87,8,6,1,0,13495.773653008306,20000.0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,-0.030486058540820427,0
1.35,103.82,8,6,1,0,3904.344923406237,10576.10362999432,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.09531968817724812,0
51.5,-0.12,9,6,1,0,10847.683830031903,20000.0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.021590561695460364,0
52.52,13.4,9,6,1,0,930.8785347807836,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.12335454101796861,0
19.07,72.87,9,6,1,0,6286.49014548584,9453.36863982833,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.09810698741394924,0
37.77,-122.41,9,6,1,0,13495.773653008306,20000.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.03161590547206372,0
51.5,-0.12,9,6,1,0,8617.413579531496,20000.0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-0.05289911016583926,0
1.35,103.82,10,6,1,0,10847.683830031903,20000.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0567072797230288,0
19.07,72.87,10,6,1,0,3904.344923406237,20000.0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.06521572981982426,0
52.52,13.4,10,6,1,0,6286.49014548584,19799.968962160125,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.10142367633572241,0
52.52,13.4,10,6,1,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.11746926042249156,0
19.07,72.87,11,6,1,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.11183028669115563,0
19.07,72.87,11,6,1,0,0.0,0.0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,-0.03479053586498726,0
51.5,-0.12,11,6,1,0,7191.114210511749,20000.0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.07079746778060259,0
51.5,-0.12,11,6,1,0,0.0,0.0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.03573568510229408,0
51.5,-0.12,11,6,1,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.039279228073486605,0
51.5,-0.12,12,6,1,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.09074229421628277,0
52.52,13.4,12,6,1,0,930.8785347807836,7253.598972317794,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.11685317910770665,0
1.35,103.82,12,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.13580107308961475,0
52.52,13.4,12,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.12740419064242076,0
37.77,-122.41,12,6,1,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.12191500022458779,0
1.35,103.82,12,6,1,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,-0.08637871346544912,0
37.77,-122.41,13,6,1,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.09049914273059412,0
52.52,13.4,13,6,1,0,9105.156011748604,20000.0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.05750161485866512,0
19.07,72.87,13,6,1,0,6286.49014548584,20000.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.0843175424237903,0
37.77,-122.41,13,6,1,0,13495.773653008306,20000.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.04000475839211848,0
1.35,103.82,13,6,1,0,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.10014704050128131,0
52.52,13.4,14,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.1547422671438714,0
52.52,13.4,14,6,1,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.09834533550160812,0
19.07,72.87,14,6,1,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.11568401447072346,0
52.52,13.4,14,6,1,0,6286.49014548584,20000.0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.06136227689894691,0
51.5,-0.12,14,6,1,0,930.8785347807836,1473.6863347453036,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.06385752821033541,0
52.52,13.4,15,6,1,0,930.8785347807836,14894.056556492536,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.13797985318659683,0
52.52,13.4,15,6,1,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.09126687613701667,0
51.5,-0.12,15,6,1,0,930.8785347807836,4142.351947108555,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,-0.05842947790444408,0
51.5,-0.12,16,6,1,0,0.0,0.0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.019789580929395312,1
52.52,13.4,17,6,1,0,930.8785347807836,704.7660831147888,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.07107361096185882,0
1.35,103.82,17,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.050872456796153265,0
19.07,72.87,17,6,1,0,3904.344923406237,20000.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.0413142985688254,0
52.52,13.4,17,6,1,0,6286.49014548584,20000.0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.06281588465217058,0
51.5,-0.12,17,6,1,0,930.8785347807836,20000.0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.05802333662368264,0
52.52,13.4,17,6,1,0,930.8785347807836,8420.006847263368,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0702359761895992,0
1.35,103.82,17,6,1,0,9916.835913716,20000.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.036644591815250926,0
52.52,13.4,18,6,1,0,9916.835913716,20000.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.07912507494797771,0
52.52,13.4,18,6,1,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.09916598860418746,0
37.77,-122.41,18,6,1,0,9105.156011748604,20000.0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.08562121892834418,0
52.52,13.4,19,6,1,0,9105.156011748604,20000.0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.07316622900499292,0
52.52,13.4,19,6,1,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.12439735820471542,0
51.5,-0.12,20,6,1,0,930.8785347807836,1005.4493624994964,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-0.07642157730875399,0
52.52,13.4,20,6,1,0,930.8785347807836,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1396548738599644,0
1.35,103.82,20,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.053655938341831355,0
51.5,-0.12,20,6,1,0,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.10826405644732662,0
37.77,-122.41,20,6,1,0,8617.413579531496,20000.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-0.07395041770182109,0
52.52,13.4,21,6,1,0,9105.156011748604,17481.89954255732,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.11360788832853402,0
37.77,-122.41,21,6,1,0,9105.156011748604,20000.0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.05722102655957806,0
52.52,13.4,21,6,1,0,9105.156011748604,18719.90956156195,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.11536312161282769,0
37.77,-122.41,22,6,1,1,9105.156011748604,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.08554871666413633,0
1.35,103.82,22,6,1,1,13583.243126192969,20000.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.048935732343434624,0
37.77,-122.41,22,6,1,1,13583.243126192969,20000.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.004870865540792746,0
51.5,-0.12,22,6,1,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.07792009065123562,0
19.07,72.87,23,6,1,1,7191.114210511749,20000.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.058071842373362936,0
51.5,-0.12,0,0,0,1,7191.114210511749,7348.285880738659,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.01106852452590601,0
51.5,-0.12,0,0,0,1,0.0,0.0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.050707005300866914,0
1.35,103.82,0,0,0,1,10847.683830031903,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.05281303027917772,0
52.52,13.4,0,0,0,1,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.15328311039532455,0
52.52,13.4,1,0,0,1,0.0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.01797274720368891,0
51.5,-0.12,1,0,0,1,930.8785347807836,13847.77985624306,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,-0.01785216493357622,0
37.77,-122.41,1,0,0,1,8617.413579531496,20000.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.036884170550357864,0
1.35,103.82,2,0,0,1,13583.243126192969,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,-0.08757468925656331,0
1.35,103.82,2,0,0,1,0.0,0.0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.03225187346596381,0
51.5,-0.12,2,0,0,1,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.11594038063731049,0
19.07,72.87,2,0,0,1,7191.114210511749,20000.0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.06522887331634264,0
51.5,-0.12,2,0,0,1,7191.114210511749,20000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09582599953571969,0
51.5,-0.12,2,0,0,1,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.05859962066757629,0
52.52,13.4,2,0,0,1,930.8785347807836,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.12071016199369006,0
52.52,13.4,2,0,0,1,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.08592392022326434,0
51.5,-0.12,2,0,0,1,930.8785347807836,20000.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.06732880381640871,0
51.5,-0.12,3,0,0,1,0.0,0.0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.006024852133789227,0
1.35,103.82,3,0,0,1,10847.683830031903,20000.0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.044822803027507185,0
19.07,72.87,3,0,0,1,3904.344923406237,20000.0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-0.021085578402776473,0
37.77,-122.41,3,0,0,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.09423823126740982,0
51.5,-0.12,3,0,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.11097760093401832,0
19.07,72.87,3,0,0,1,7191.114210511749,20000.0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,-0.06816663892456909,0
52.52,13.4,4,0,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.14723048731003446,0
51.5,-0.12,5,0,0,1,930.8785347807836,698.3043811649969,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.005381688462310685,1
19.07,72.87,6,0,0,0,7191.114210511749,10140.23155418813,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.011990579232845189,0
52.52,13.4,6,0,0,0,6286.49014548584,20000.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.13146320746871126,0
19.07,72.87,6,0,0,0,6286.49014548584,15522.197890088491,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,-0.1130738520297252,0
1.35,103.82,7,0,0,0,3904.344923406237,9439.651930330729,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.06990545778776469,0
52.52,13.4,7,0,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.15187089383472718,0
51.5,-0.12,7,0,0,0,930.8785347807836,20000.0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.08970663939515033,0
51.5,-0.12,7,0,0,0,0.0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.06120231282441524,0
52.52,13.4,7,0,0,0,930.8785347807836,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-0.1398521779053401,0
51.5,-0.12,7,0,0,0,930.8785347807836,20000.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.04643811194835312,0
19.07,72.87,7,0,0,0,7191.114210511749,15708.744634613044,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,-0.042987071766963814,0
51.5,-0.12,8,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.15269530275228693,0
51.5,-0.12,8,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.020955510879853256,0
1.35,103.82,8,0,0,0,10847.683830031903,20000.0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,-0.07956753126044991,0
19.07,72.87,8,0,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.06540062135533664,0
1.35,103.82,9,0,0,0,3904.344923406237,12232.934485868103,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.1113673967291447,0
51.5,-0.12,9,0,0,0,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.1114328666319892,0
1.35,103.82,9,0,0,0,10847.683830031903,20000.0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-0.05363554991671171,0
19.07,72.87,9,0,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.13903149540966814,0
1.35,103.82,9,0,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,-0.0642660474971577,0
19.07,72.87,9,0,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,-0.12140075359666691,0
51.5,-0.12,10,0,0,0,7191.114210511749,16109.527789572056,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.12382249824549313,0
51.5,-0.12,10,0,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.05273926149075203,0
52.52,13.4,11,0,0,0,930.8785347807836,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1810228642924479,0
51.5,-0.12,11,0,0,0,930.8785347807836,11841.564400038234,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.08252190890829691,0
52.52,13.4,11,0,0,0,930.8785347807836,7703.822356806484,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.10200810965068957,0
52.52,13.4,11,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.10620195614778039,0
52.52,13.4,11,0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.07735326114531249,0
1.35,103.82,11,0,0,0,9916.835913716,20000.0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-0.1141574782317748,0
19.07,72.87,11,0,0,0,3904.344923406237,20000.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.09596725183446009,0
52.52,13.4,11,0,0,0,6286.49014548584,20000.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.0965855049994987,0
51.5,-0.12,11,0,0,0,930.8785347807836,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.11839145738282586,0
52.52,13.4,11,0,0,0,930.8785347807836,5085.224165722035,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.12979095380201083,0
37.77,-122.41,12,0,0,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,-0.08996244583734181,0
51.5,-0.12,12,0,0,0,8617.413579531496,11536.88690454198,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.11216063449296337,0
37.77,-122.41,13,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.08797455537454157,0
52.52,13.4,13,0,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.10552097362680385,0
37.77,-122.41,14,0,0,0,9105.156011748604,9999.561208753805,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.07589928358221598,0
19.07,72.87,14,0,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.12395031276521629,0
1.35,103.82,15,0,0,0,3904.344923406237,3280.9621205094427,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.10358099582589336,0
19.07,72.87,15,0,0,0,3904.344923406237,9484.238680339036,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,-0.039379674882565,0
19.07,72.87,15,0,0,0,0.0,0.0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.036675174520505394,0
52.52,13.4,16,0,0,0,6286.49014548584,20000.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.09898126260407258,0
51.5,-0.12,16,0,0,0,930.8785347807836,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.14444366044375717,0
37.77,-122.41,16,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-0.12311649850594347,0
19.07,72.87,16,0,0,0,13495.773653008306,20000.0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.09210141544284334,0
51.5,-0.12,16,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.11807910593750065,0
19.07,72.87,16,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.1658034213448834,0
52.52,13.4,16,0,0,0,6286.49014548584,20000.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.1072719944498925,0
19.07,72.87,16,0,0,0,6286.49014548584,20000.0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-0.0951501074140727,0
52.52,13.4,16,0,0,0,6286.49014548584,20000.0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.031097224517312783,0
37.77,-122.41,17,0,0,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.11800138657377163,0
19.07,72.87,17,0,0,0,13495.773653008306,20000.0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.09376731266420257,0
37.77,-122.41,17,0,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,-0.07070632299863777,0
51.5,-0.12,17,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.16493577332124526,0
19.07,72.87,17,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,-0.12296767068419173,0
51.5,-0.12,18,0,0,0,7191.114210511749,16436.832481169713,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.09889232727531466,0
52.52,13.4,19,0,0,0,930.8785347807836,873.3809552282565,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.15869998563155402,0
1.35,103.82,19,0,0,0,9916.835913716,20000.0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.055720866192858765,0
19.07,72.87,19,0,0,0,3904.344923406237,20000.0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-0.044718879036855785,0
51.5,-0.12,19,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-0.1523889044185927,0
37.77,-122.41,19,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,-0.11580944600665921,0
19.07,72.87,19,0,0,0,13495.773653008306,20000.0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.08019494418599371,0
19.07,72.87,19,0,0,0,0.0,0.0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0.0447237723877586,1
51.5,-0.12,20,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.13445279889373307,0
1.35,103.82,20,0,0,0,10847.683830031903,20000.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.1301344187687642,0
37.77,-122.41,20,0,0,0,13583.243126192969,20000.0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-0.007911226067489285,0
52.52,13.4,21,0,0,0,9105.156011748604,16655.773192223056,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11377324154728263,0
19.07,72.87,21,0,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,-0.11839004767148387,0
1.35,103.82,21,0,0,0,3904.344923406237,20000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1192986159522691,0
37.77,-122.41,21,0,0,0,13583.243126192969,20000.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.08828974699933889,0
